1457;Fassl Áhim ;F;2016-12-23;kémia;3
1458;Leibrecht Jákim ;F;2016-6-16;testnevelés;2
1459;Teveli Dorotea ;L;2017-2-13;irodalom;4
1460;Fassl Áhim ;F;2017-2-24;nyelvtan;1
1461;Svrcsek Róza ;L;2017-1-8;biológia;2
1462;Uhercsák Izolda ;L;2017-5-6;fizika;1
1463;Teveli Dorotea ;L;2017-5-16;irodalom;3
1464;Geidel Zámor ;F;2016-7-25;biológia;1
1465;Stepanik Darnel ;F;2016-6-19;kémia;5
1466;Tüzes Andorás ;F;2017-4-27;kémia;4
1467;Blatniczky Szávitri ;L;2017-4-14;földrajz;3
1468;Bács Ivor ;F;2017-6-18;nyelvtan;2
1469;Leibrecht Jákim ;F;2016-7-14;földrajz;5
1470;Uhercsák Izolda ;L;2016-2-4;nyelvtan;3
1471;Uhercsák Izolda ;L;2016-10-17;fizika;1
1472;Fassl Áhim ;F;2016-4-20;biológia;2
1473;Stepanik Darnel ;F;2017-10-27;történelem;4
1474;Tausinger Filip ;F;2016-2-29;földrajz;1
1475;Ullreich Eliána ;L;2016-8-16;irodalom;5
1476;Ullreich Eliána ;L;2017-1-26;földrajz;3
1477;Stepanik Darnel ;F;2017-6-17;fizika;4
1478;Leibrecht Jákim ;F;2017-5-5;irodalom;1
1479;Dobrodolszki Délibáb ;L;2016-5-7;rajz;3
1480;Svrcsek Róza ;L;2016-11-6;rajz;3
1481;Valovits Boriska ;L;2016-1-24;informatika;4
1482;Delaval Versény ;F;2017-2-17;informatika;3
1483;Fassl Áhim ;F;2016-10-4;földrajz;5
1484;Tausinger Filip ;F;2017-7-21;fizika;1
1485;Valenta Izor ;F;2016-2-24;angol;1
1486;Blatniczky Szávitri ;L;2017-12-28;történelem;1
1487;Dobrodolszki Délibáb ;L;2017-12-15;biológia;4
1488;Baar Domonkos ;F;2016-3-14;irodalom;3
1489;Ruthart Gvendolin ;L;2017-10-28;rajz;5
1490;Bács Ivor ;F;2017-1-15;irodalom;3
1491;Uhercsák Izolda ;L;2016-8-1;történelem;1
1492;Bács Ivor ;F;2016-8-17;fizika;5
1493;Sehr Ugocsa ;F;2017-3-24;irodalom;3
1494;Bács Ivor ;F;2017-6-28;angol;5
1495;Berwanger Magnólia ;L;2016-4-18;fizika;3
1496;Litovecz Szaniszló ;F;2017-6-19;angol;4
1497;Hemel Kiliána ;L;2017-9-2;kémia;3
1498;Blatniczky Szávitri ;L;2016-5-25;nyelvtan;3
1499;Delaval Versény ;F;2017-9-21;matematika;2
1500;Litovecz Szaniszló ;F;2017-5-5;földrajz;1
1501;Delaval Versény ;F;2017-6-19;földrajz;2
1502;Berwanger Magnólia ;L;2017-4-29;történelem;1
1503;Delaval Versény ;F;2017-3-24;földrajz;2
1504;Tausinger Filip ;F;2017-2-10;irodalom;5
1505;Teveli Dorotea ;L;2016-4-27;nyelvtan;4
1506;Sehr Ugocsa ;F;2016-2-29;történelem;5
1507;Marek Tamina ;L;2017-4-19;irodalom;4
1508;Sáfár Becse ;F;2017-8-21;földrajz;3
1509;Svrcsek Róza ;L;2017-3-23;földrajz;5
1510;Ullreich Eliána ;L;2017-8-22;informatika;3
1511;Teveli Dorotea ;L;2017-7-10;matematika;2
1512;Dobrodolszki Délibáb ;L;2016-2-1;rajz;5
1513;Pákozdi Piládész ;F;2017-8-25;angol;2
1514;Baar Domonkos ;F;2017-7-3;kémia;5
1515;Blatniczky Szávitri ;L;2016-11-21;biológia;2
1516;Tomola Szulita ;L;2016-11-19;irodalom;4
1517;Ruthart Gvendolin ;L;2016-11-17;rajz;3
1518;Sehr Ugocsa ;F;2017-9-10;angol;1
1519;Sehr Ugocsa ;F;2017-4-5;biológia;1
1520;Geidel Zámor ;F;2016-8-2;informatika;4
1521;Dobrodolszki Délibáb ;L;2017-9-18;testnevelés;2
1522;Stahlberger Násfa ;L;2016-6-20;történelem;5
1523;Blatniczky Szávitri ;L;2016-11-16;nyelvtan;2
1524;Valenta Izor ;F;2016-10-31;biológia;1
1525;Marek Tamina ;L;2016-6-19;kémia;2
1526;Leibrecht Jákim ;F;2017-5-23;rajz;2
1527;Baar Domonkos ;F;2016-4-2;angol;1
1528;Tomola Szulita ;L;2016-5-31;történelem;4
1529;Tausinger Filip ;F;2016-5-11;kémia;2
1530;Teveli Dorotea ;L;2017-3-30;nyelvtan;1
1531;Stepanik Darnel ;F;2017-10-26;matematika;3
1532;Leschner Triniti ;L;2016-2-28;matematika;5
1533;Dobrodolszki Délibáb ;L;2016-5-14;földrajz;5
1534;Marek Tamina ;L;2017-3-7;történelem;2
1535;Fassl Áhim ;F;2017-2-13;matematika;2
1536;Sáfár Becse ;F;2016-1-28;kémia;2
1537;Pákozdi Piládész ;F;2017-10-12;történelem;5
1538;Tomola Szulita ;L;2017-10-5;testnevelés;1
1539;Geidel Zámor ;F;2016-4-24;kémia;2
1540;Murga Hilka ;L;2016-1-12;informatika;3
1541;Valenta Izor ;F;2017-2-9;informatika;5
1542;Teveli Dorotea ;L;2016-2-23;matematika;2
1543;Ullreich Eliána ;L;2017-11-13;történelem;2
1544;Berwanger Magnólia ;L;2016-9-15;fizika;4
1545;Baar Domonkos ;F;2016-5-9;testnevelés;2
1546;Ullreich Eliána ;L;2016-7-2;fizika;3
1547;Berwanger Magnólia ;L;2016-4-19;angol;4
1548;Delaval Versény ;F;2016-5-24;földrajz;5
1549;Leschner Triniti ;L;2016-2-4;irodalom;4
1550;Baar Domonkos ;F;2016-4-27;informatika;4
1551;Pákozdi Piládész ;F;2016-9-7;történelem;2
1552;Tomola Szulita ;L;2016-4-30;angol;3
1553;Murga Hilka ;L;2016-4-20;matematika;5
1554;Berwanger Magnólia ;L;2017-12-10;fizika;4
1555;Marek Tamina ;L;2016-12-20;fizika;5
1556;Murga Hilka ;L;2016-2-17;nyelvtan;5
1557;Hemel Kiliána ;L;2016-3-22;biológia;4
1558;Sáfár Becse ;F;2016-10-9;informatika;4
1559;Leschner Triniti ;L;2016-4-17;matematika;3
1560;Fassl Áhim ;F;2016-7-12;matematika;3
1561;Tausinger Filip ;F;2016-4-21;nyelvtan;3
1562;Leschner Triniti ;L;2017-1-16;történelem;2
1563;Leschner Triniti ;L;2016-5-7;földrajz;1
1564;Bács Ivor ;F;2016-4-10;kémia;4
1565;Bács Ivor ;F;2016-3-26;angol;5
1566;Tomola Szulita ;L;2016-11-30;rajz;5
1567;Berwanger Magnólia ;L;2016-3-31;kémia;1
1568;Sehr Ugocsa ;F;2016-9-10;matematika;5
1569;Leschner Triniti ;L;2016-3-20;történelem;4
1570;Geidel Zámor ;F;2017-11-26;matematika;4
1571;Fassl Áhim ;F;2017-9-2;nyelvtan;4
1572;Stepanik Darnel ;F;2017-11-8;irodalom;3
1573;Pákozdi Piládész ;F;2017-5-24;matematika;1
1574;Marek Tamina ;L;2017-9-19;történelem;3
1575;Stahlberger Násfa ;L;2016-4-8;kémia;1
1576;Tomola Szulita ;L;2017-10-19;testnevelés;5
1577;Sehr Ugocsa ;F;2017-3-20;testnevelés;5
1578;Svrcsek Róza ;L;2016-4-5;biológia;4
1579;Stahlberger Násfa ;L;2017-8-12;történelem;1
1580;Sáfár Becse ;F;2017-11-16;biológia;4
1581;Lónyay Árpádina ;L;2016-12-6;történelem;3
1582;Ullreich Eliána ;L;2016-8-11;nyelvtan;2
1583;Geidel Zámor ;F;2016-4-22;kémia;4
1584;Tomola Szulita ;L;2016-4-19;matematika;1
1585;Tausinger Filip ;F;2016-10-5;informatika;4
1586;Tüzes Andorás ;F;2017-9-29;kémia;3
1587;Svrcsek Róza ;L;2017-6-15;testnevelés;2
1588;Dobrodolszki Délibáb ;L;2017-11-20;informatika;2
1589;Svrcsek Róza ;L;2017-6-3;testnevelés;5
1590;Tomola Szulita ;L;2017-6-9;biológia;5
1591;Sehr Ugocsa ;F;2016-8-18;nyelvtan;2
1592;Dobrodolszki Délibáb ;L;2017-9-27;testnevelés;3
1593;Ullreich Eliána ;L;2017-4-9;fizika;1
1594;Ullreich Eliána ;L;2017-7-5;fizika;5
1595;Stepanik Darnel ;F;2017-2-5;angol;2
1596;Tomola Szulita ;L;2017-1-24;matematika;1
1597;Valovits Boriska ;L;2017-7-1;rajz;4
1598;Litovecz Szaniszló ;F;2016-7-11;nyelvtan;1
1599;Stepanik Darnel ;F;2017-3-6;földrajz;2
1600;Tomola Szulita ;L;2017-6-6;informatika;2
1601;Delaval Versény ;F;2016-12-14;földrajz;4
1602;Stahlberger Násfa ;L;2016-4-22;nyelvtan;4
1603;Sehr Ugocsa ;F;2017-3-8;testnevelés;5
1604;Leschner Triniti ;L;2016-11-22;biológia;3
1605;Teveli Dorotea ;L;2016-4-1;angol;4
1606;Berwanger Magnólia ;L;2017-2-8;kémia;3
1607;Svrcsek Róza ;L;2017-2-17;biológia;2
1608;Berwanger Magnólia ;L;2016-5-6;irodalom;1
1609;Marek Tamina ;L;2016-2-23;matematika;2
1610;Murga Hilka ;L;2017-10-4;fizika;4
1611;Fassl Áhim ;F;2017-11-11;angol;4
1612;Svrcsek Róza ;L;2017-8-24;fizika;3
1613;Tüzes Andorás ;F;2016-12-18;fizika;5
1614;Ullreich Eliána ;L;2016-9-3;testnevelés;5
1615;Sehr Ugocsa ;F;2017-1-26;földrajz;4
1616;Hemel Kiliána ;L;2017-12-14;biológia;1
1617;Sáfár Becse ;F;2017-2-10;fizika;3
1618;Tausinger Filip ;F;2017-3-1;történelem;5
1619;Sáfár Becse ;F;2016-8-28;testnevelés;3
1620;Litovecz Szaniszló ;F;2016-3-17;kémia;4
1621;Lónyay Árpádina ;L;2016-6-15;történelem;5
1622;Tüzes Andorás ;F;2016-10-3;testnevelés;2
1623;Bács Ivor ;F;2016-1-29;rajz;5
1624;Fassl Áhim ;F;2017-9-14;matematika;2
1625;Tausinger Filip ;F;2017-2-14;kémia;1
1626;Blatniczky Szávitri ;L;2016-8-19;földrajz;5
1627;Dobrodolszki Délibáb ;L;2016-12-13;matematika;1
1628;Tomola Szulita ;L;2017-1-8;rajz;5
1629;Teveli Dorotea ;L;2017-4-18;angol;5
1630;Ullreich Eliána ;L;2016-6-21;kémia;1
1631;Hemel Kiliána ;L;2016-9-8;matematika;3
1632;Leschner Triniti ;L;2016-6-10;fizika;5
1633;Lónyay Árpádina ;L;2017-10-29;rajz;4
1634;Teveli Dorotea ;L;2017-3-3;fizika;1
1635;Blatniczky Szávitri ;L;2016-1-8;fizika;1
1636;Sáfár Becse ;F;2016-2-1;fizika;3
1637;Lónyay Árpádina ;L;2017-6-26;angol;1
1638;Sehr Ugocsa ;F;2017-6-4;nyelvtan;5
1639;Stepanik Darnel ;F;2016-12-22;biológia;5
1640;Leschner Triniti ;L;2017-7-23;angol;5
1641;Teveli Dorotea ;L;2016-10-18;kémia;5
1642;Tausinger Filip ;F;2016-2-20;földrajz;3
1643;Sehr Ugocsa ;F;2016-1-4;irodalom;3
1644;Pákozdi Piládész ;F;2016-12-20;irodalom;2
1645;Baar Domonkos ;F;2016-3-10;történelem;2
1646;Ruthart Gvendolin ;L;2017-3-11;matematika;5
1647;Stepanik Darnel ;F;2017-7-10;angol;5
1648;Leschner Triniti ;L;2016-6-24;földrajz;1
1649;Leibrecht Jákim ;F;2017-4-9;fizika;4
1650;Tomola Szulita ;L;2017-5-8;biológia;5
1651;Stepanik Darnel ;F;2016-8-22;kémia;3
1652;Ullreich Eliána ;L;2017-4-27;biológia;3
1653;Leibrecht Jákim ;F;2017-2-12;angol;4
1654;Teveli Dorotea ;L;2016-8-20;történelem;1
1655;Sáfár Becse ;F;2017-9-22;fizika;2
1656;Dobrodolszki Délibáb ;L;2017-6-5;földrajz;1
1657;Litovecz Szaniszló ;F;2016-1-19;angol;1
1658;Ullreich Eliána ;L;2017-11-19;angol;5
1659;Marek Tamina ;L;2017-12-4;történelem;3
1660;Stepanik Darnel ;F;2017-6-30;informatika;1
1661;Leibrecht Jákim ;F;2017-6-11;fizika;2
1662;Hemel Kiliána ;L;2016-10-24;irodalom;4
1663;Svrcsek Róza ;L;2016-4-11;angol;4
1664;Dobrodolszki Délibáb ;L;2017-5-3;informatika;5
1665;Delaval Versény ;F;2017-5-18;földrajz;2
1666;Bács Ivor ;F;2016-12-11;matematika;2
1667;Tausinger Filip ;F;2017-8-16;matematika;2
1668;Berwanger Magnólia ;L;2017-11-21;rajz;5
1669;Valenta Izor ;F;2017-1-21;testnevelés;4
1670;Litovecz Szaniszló ;F;2017-6-18;rajz;3
1671;Valenta Izor ;F;2017-6-27;földrajz;3
1672;Lónyay Árpádina ;L;2017-2-28;nyelvtan;2
1673;Hemel Kiliána ;L;2017-9-21;földrajz;2
1674;Marek Tamina ;L;2017-2-20;kémia;2
1675;Svrcsek Róza ;L;2017-4-13;biológia;2
1676;Stahlberger Násfa ;L;2016-10-31;nyelvtan;5
1677;Marek Tamina ;L;2017-7-2;kémia;2
1678;Ruthart Gvendolin ;L;2017-1-19;történelem;2
1679;Pákozdi Piládész ;F;2017-6-23;fizika;5
1680;Tausinger Filip ;F;2017-11-4;angol;4
1681;Dobrodolszki Délibáb ;L;2016-11-10;testnevelés;2
1682;Sáfár Becse ;F;2017-5-26;irodalom;3
1683;Valenta Izor ;F;2017-3-31;biológia;4
1684;Dobrodolszki Délibáb ;L;2016-8-4;nyelvtan;1
1685;Tomola Szulita ;L;2017-9-23;rajz;2
1686;Svrcsek Róza ;L;2017-3-1;földrajz;4
1687;Uhercsák Izolda ;L;2016-10-15;irodalom;1
1688;Leschner Triniti ;L;2016-6-24;kémia;1
1689;Geidel Zámor ;F;2016-6-23;biológia;4
1690;Baar Domonkos ;F;2017-1-16;történelem;5
1691;Uhercsák Izolda ;L;2017-12-30;kémia;4
1692;Ruthart Gvendolin ;L;2016-4-16;nyelvtan;4
1693;Uhercsák Izolda ;L;2016-1-9;kémia;4
1694;Tomola Szulita ;L;2017-11-28;testnevelés;3
1695;Blatniczky Szávitri ;L;2017-9-6;testnevelés;3
1696;Stahlberger Násfa ;L;2016-9-16;földrajz;3
1697;Uhercsák Izolda ;L;2017-7-29;nyelvtan;2
1698;Leibrecht Jákim ;F;2016-1-25;biológia;5
1699;Tüzes Andorás ;F;2016-7-21;történelem;5
1700;Uhercsák Izolda ;L;2016-1-11;nyelvtan;5
1701;Valovits Boriska ;L;2016-2-5;biológia;1
1702;Fassl Áhim ;F;2017-3-15;rajz;2
1703;Blatniczky Szávitri ;L;2016-12-8;angol;1
1704;Svrcsek Róza ;L;2016-5-31;testnevelés;2
1705;Stepanik Darnel ;F;2016-5-12;informatika;1
1706;Valovits Boriska ;L;2017-2-23;testnevelés;1
1707;Berwanger Magnólia ;L;2016-11-20;rajz;3
1708;Dobrodolszki Délibáb ;L;2017-11-11;nyelvtan;3
1709;Tomola Szulita ;L;2017-8-7;fizika;4
1710;Stepanik Darnel ;F;2017-9-22;informatika;5
1711;Geidel Zámor ;F;2016-6-19;angol;3
1712;Leibrecht Jákim ;F;2017-12-8;angol;3
1713;Sehr Ugocsa ;F;2016-8-8;rajz;3
1714;Delaval Versény ;F;2017-1-29;földrajz;4
1715;Leibrecht Jákim ;F;2016-8-20;biológia;2
1716;Fassl Áhim ;F;2016-10-20;testnevelés;4
1717;Bács Ivor ;F;2017-8-20;testnevelés;3
1718;Valenta Izor ;F;2016-7-21;földrajz;2
1719;Pákozdi Piládész ;F;2017-2-23;földrajz;2
1720;Baar Domonkos ;F;2017-11-25;angol;1
1721;Baar Domonkos ;F;2016-9-14;kémia;4
1722;Ruthart Gvendolin ;L;2016-10-7;informatika;5
1723;Ullreich Eliána ;L;2017-4-3;rajz;2
1724;Tausinger Filip ;F;2016-6-19;angol;4
1725;Bács Ivor ;F;2017-7-7;biológia;4
1726;Tausinger Filip ;F;2017-9-4;biológia;3
1727;Dobrodolszki Délibáb ;L;2017-11-14;földrajz;4
1728;Valovits Boriska ;L;2016-3-28;kémia;2
1729;Lónyay Árpádina ;L;2016-10-1;informatika;5
1730;Berwanger Magnólia ;L;2016-4-9;angol;1
1731;Ruthart Gvendolin ;L;2017-4-19;angol;3
1732;Blatniczky Szávitri ;L;2017-2-8;biológia;5
1733;Leschner Triniti ;L;2017-1-8;biológia;5
1734;Berwanger Magnólia ;L;2017-3-30;történelem;4
1735;Fassl Áhim ;F;2017-6-11;angol;1
1736;Valovits Boriska ;L;2017-8-11;matematika;2
1737;Hemel Kiliána ;L;2016-9-26;kémia;5
1738;Lónyay Árpádina ;L;2017-10-25;nyelvtan;2
1739;Ullreich Eliána ;L;2017-10-1;földrajz;5
1740;Tomola Szulita ;L;2017-7-25;irodalom;3
1741;Valenta Izor ;F;2017-9-10;rajz;5
1742;Leibrecht Jákim ;F;2016-12-6;angol;1
1743;Valenta Izor ;F;2017-10-18;informatika;2
1744;Stahlberger Násfa ;L;2016-9-24;történelem;3
1745;Blatniczky Szávitri ;L;2016-5-13;nyelvtan;1
1746;Leschner Triniti ;L;2016-5-17;történelem;4
1747;Berwanger Magnólia ;L;2016-11-3;történelem;1
1748;Leibrecht Jákim ;F;2017-10-29;rajz;3
1749;Valenta Izor ;F;2017-9-3;rajz;4
1750;Berwanger Magnólia ;L;2017-10-20;informatika;1
1751;Berwanger Magnólia ;L;2017-1-4;nyelvtan;5
1752;Bács Ivor ;F;2017-3-16;nyelvtan;2
1753;Litovecz Szaniszló ;F;2016-3-21;testnevelés;5
1754;Marek Tamina ;L;2016-8-14;kémia;2
1755;Dobrodolszki Délibáb ;L;2017-10-24;angol;4
1756;Stepanik Darnel ;F;2016-4-28;rajz;1
1757;Valovits Boriska ;L;2017-11-20;informatika;5
1758;Blatniczky Szávitri ;L;2016-4-25;irodalom;3
1759;Valovits Boriska ;L;2016-6-23;matematika;4
1760;Tomola Szulita ;L;2016-8-6;matematika;2
1761;Ullreich Eliána ;L;2016-2-4;angol;5
1762;Uhercsák Izolda ;L;2016-3-2;földrajz;5
1763;Berwanger Magnólia ;L;2016-4-26;irodalom;3
1764;Uhercsák Izolda ;L;2017-1-8;angol;2
1765;Stahlberger Násfa ;L;2016-12-22;földrajz;3
1766;Bács Ivor ;F;2017-8-1;biológia;3
1767;Uhercsák Izolda ;L;2016-3-19;nyelvtan;2
1768;Valovits Boriska ;L;2016-10-24;biológia;5
1769;Murga Hilka ;L;2016-12-9;biológia;2
1770;Baar Domonkos ;F;2016-10-11;testnevelés;5
1771;Marek Tamina ;L;2017-3-31;történelem;3
1772;Leschner Triniti ;L;2016-10-27;biológia;1
1773;Stepanik Darnel ;F;2017-4-1;irodalom;1
1774;Ruthart Gvendolin ;L;2016-6-3;kémia;4
1775;Hemel Kiliána ;L;2017-9-29;fizika;5
1776;Stahlberger Násfa ;L;2017-10-24;kémia;2
1777;Litovecz Szaniszló ;F;2016-7-26;földrajz;5
1778;Pákozdi Piládész ;F;2016-4-21;fizika;3
1779;Hemel Kiliána ;L;2016-6-23;irodalom;2
1780;Dobrodolszki Délibáb ;L;2016-5-13;kémia;3
1781;Sehr Ugocsa ;F;2016-9-17;angol;5
1782;Dobrodolszki Délibáb ;L;2016-8-2;földrajz;1
1783;Valenta Izor ;F;2017-3-1;testnevelés;4
1784;Teveli Dorotea ;L;2017-4-16;földrajz;5
1785;Tausinger Filip ;F;2017-8-30;biológia;3
1786;Uhercsák Izolda ;L;2017-1-2;testnevelés;2
1787;Geidel Zámor ;F;2016-2-21;matematika;3
1788;Svrcsek Róza ;L;2016-4-14;kémia;4
1789;Blatniczky Szávitri ;L;2017-3-2;fizika;5
1790;Pákozdi Piládész ;F;2016-10-29;történelem;2
1791;Baar Domonkos ;F;2016-10-12;testnevelés;1
1792;Stahlberger Násfa ;L;2017-10-10;angol;4
1793;Stepanik Darnel ;F;2016-9-28;biológia;2
1794;Uhercsák Izolda ;L;2016-12-31;biológia;3
1795;Delaval Versény ;F;2017-4-27;informatika;3
1796;Hemel Kiliána ;L;2017-3-17;biológia;4
1797;Leschner Triniti ;L;2016-1-30;fizika;1
1798;Sáfár Becse ;F;2016-5-17;nyelvtan;4
1799;Dobrodolszki Délibáb ;L;2017-4-5;nyelvtan;5
1800;Bács Ivor ;F;2017-9-17;földrajz;3
1801;Marek Tamina ;L;2016-10-19;nyelvtan;2
1802;Leibrecht Jákim ;F;2016-3-3;nyelvtan;1
1803;Fassl Áhim ;F;2017-12-26;testnevelés;1
1804;Teveli Dorotea ;L;2016-4-28;történelem;4
1805;Berwanger Magnólia ;L;2016-7-23;fizika;3
1806;Tomola Szulita ;L;2017-2-23;kémia;3
1807;Marek Tamina ;L;2017-6-30;matematika;4
1808;Hemel Kiliána ;L;2017-4-6;kémia;4
1809;Valenta Izor ;F;2016-6-5;testnevelés;5
1810;Delaval Versény ;F;2017-2-10;nyelvtan;3
1811;Leibrecht Jákim ;F;2017-6-5;rajz;3
1812;Sehr Ugocsa ;F;2017-10-15;kémia;1
1813;Ullreich Eliána ;L;2017-12-7;irodalom;5
1814;Teveli Dorotea ;L;2016-1-4;földrajz;5
1815;Litovecz Szaniszló ;F;2016-4-2;testnevelés;1
1816;Valenta Izor ;F;2016-8-20;nyelvtan;5
1817;Tausinger Filip ;F;2016-9-9;matematika;3
1818;Valenta Izor ;F;2016-6-4;nyelvtan;5
1819;Tomola Szulita ;L;2016-11-18;irodalom;2
1820;Ruthart Gvendolin ;L;2017-1-11;irodalom;2
1821;Pákozdi Piládész ;F;2016-8-13;angol;2
1822;Fassl Áhim ;F;2016-1-17;irodalom;4
1823;Bács Ivor ;F;2017-6-20;történelem;2
1824;Lónyay Árpádina ;L;2017-11-23;fizika;1
1825;Murga Hilka ;L;2017-11-1;történelem;3
1826;Baar Domonkos ;F;2017-8-16;fizika;5
1827;Murga Hilka ;L;2016-7-22;történelem;3
1828;Teveli Dorotea ;L;2017-1-4;történelem;4
1829;Sehr Ugocsa ;F;2017-2-7;testnevelés;2
1830;Berwanger Magnólia ;L;2017-12-25;nyelvtan;1
1831;Blatniczky Szávitri ;L;2017-7-28;rajz;4
1832;Delaval Versény ;F;2016-4-6;matematika;5
1833;Leibrecht Jákim ;F;2017-12-19;földrajz;4
1834;Fassl Áhim ;F;2016-7-17;fizika;2
1835;Tüzes Andorás ;F;2017-1-30;fizika;2
1836;Baar Domonkos ;F;2017-1-27;kémia;3
1837;Geidel Zámor ;F;2016-2-2;történelem;4
1838;Lónyay Árpádina ;L;2017-6-15;testnevelés;4
1839;Leschner Triniti ;L;2016-2-5;fizika;5
1840;Uhercsák Izolda ;L;2017-6-24;biológia;2
1841;Bács Ivor ;F;2016-9-12;testnevelés;4
1842;Geidel Zámor ;F;2016-11-1;biológia;1
1843;Fassl Áhim ;F;2016-9-30;testnevelés;3
1844;Blatniczky Szávitri ;L;2017-12-12;rajz;1
1845;Leschner Triniti ;L;2017-3-19;biológia;2
1846;Pákozdi Piládész ;F;2017-4-27;biológia;3
1847;Svrcsek Róza ;L;2016-5-18;testnevelés;5
1848;Ruthart Gvendolin ;L;2016-2-29;informatika;4
1849;Tomola Szulita ;L;2016-11-8;kémia;3
1850;Blatniczky Szávitri ;L;2016-11-15;történelem;4
1851;Svrcsek Róza ;L;2016-1-3;történelem;2
1852;Bács Ivor ;F;2017-2-6;biológia;4
1853;Lónyay Árpádina ;L;2017-5-17;matematika;5
1854;Berwanger Magnólia ;L;2017-10-14;nyelvtan;2
1855;Sehr Ugocsa ;F;2017-7-27;testnevelés;3
1856;Sehr Ugocsa ;F;2016-1-13;kémia;1
1857;Stepanik Darnel ;F;2017-9-17;biológia;5
1858;Valovits Boriska ;L;2016-12-11;történelem;5
1859;Geidel Zámor ;F;2017-9-16;angol;2
1860;Geidel Zámor ;F;2016-10-22;fizika;3
1861;Ullreich Eliána ;L;2017-12-20;kémia;4
1862;Dobrodolszki Délibáb ;L;2016-5-29;földrajz;4
1863;Valenta Izor ;F;2017-1-2;angol;4
1864;Hemel Kiliána ;L;2016-10-19;matematika;5
1865;Geidel Zámor ;F;2017-9-21;nyelvtan;4
1866;Bács Ivor ;F;2016-8-20;angol;1
1867;Teveli Dorotea ;L;2017-6-14;angol;3
1868;Ullreich Eliána ;L;2016-10-29;matematika;2
1869;Leibrecht Jákim ;F;2016-11-2;kémia;2
1870;Valovits Boriska ;L;2016-3-25;történelem;4
1871;Baar Domonkos ;F;2016-1-13;angol;2
1872;Berwanger Magnólia ;L;2017-6-30;kémia;4
1873;Stepanik Darnel ;F;2017-9-29;testnevelés;3
1874;Murga Hilka ;L;2017-9-24;rajz;4
1875;Fassl Áhim ;F;2016-4-25;földrajz;1
1876;Baar Domonkos ;F;2016-7-6;matematika;2
1877;Dobrodolszki Délibáb ;L;2016-2-19;irodalom;1
1878;Valovits Boriska ;L;2017-9-19;nyelvtan;4
1879;Fassl Áhim ;F;2016-6-27;matematika;4
1880;Fassl Áhim ;F;2016-9-27;informatika;3
1881;Lónyay Árpádina ;L;2017-7-12;fizika;3
1882;Sehr Ugocsa ;F;2017-7-3;történelem;2
1883;Lónyay Árpádina ;L;2017-10-15;kémia;2
1884;Teveli Dorotea ;L;2017-1-23;történelem;2
1885;Marek Tamina ;L;2016-12-20;kémia;5
1886;Tausinger Filip ;F;2017-8-2;kémia;3
1887;Ruthart Gvendolin ;L;2016-6-12;történelem;2
1888;Teveli Dorotea ;L;2017-5-18;rajz;4
1889;Delaval Versény ;F;2016-1-14;irodalom;4
1890;Valovits Boriska ;L;2016-1-10;történelem;1
1891;Delaval Versény ;F;2016-1-10;irodalom;5
1892;Bács Ivor ;F;2017-10-20;nyelvtan;3
1893;Uhercsák Izolda ;L;2017-7-19;irodalom;5
1894;Teveli Dorotea ;L;2017-4-4;matematika;2
1895;Teveli Dorotea ;L;2016-8-21;informatika;1
1896;Stahlberger Násfa ;L;2017-7-21;fizika;4
1897;Marek Tamina ;L;2017-9-9;biológia;2
1898;Stepanik Darnel ;F;2017-8-12;irodalom;1
1899;Svrcsek Róza ;L;2017-4-8;fizika;3
1900;Ruthart Gvendolin ;L;2016-5-30;biológia;1
1901;Sehr Ugocsa ;F;2017-6-26;történelem;2
1902;Marek Tamina ;L;2017-1-30;rajz;5
1903;Sáfár Becse ;F;2016-8-13;történelem;5
1904;Tausinger Filip ;F;2016-12-9;kémia;5
1905;Lónyay Árpádina ;L;2016-3-14;nyelvtan;5
1906;Lónyay Árpádina ;L;2017-5-6;földrajz;5
1907;Svrcsek Róza ;L;2017-4-13;történelem;4
1908;Delaval Versény ;F;2016-3-19;matematika;2
1909;Stahlberger Násfa ;L;2016-7-4;fizika;1
1910;Fassl Áhim ;F;2016-8-6;testnevelés;3
1911;Valenta Izor ;F;2017-6-21;angol;2
1912;Marek Tamina ;L;2016-10-12;rajz;3
1913;Stahlberger Násfa ;L;2016-11-5;informatika;3
1914;Teveli Dorotea ;L;2017-6-25;biológia;2
1915;Litovecz Szaniszló ;F;2017-1-9;fizika;5
1916;Murga Hilka ;L;2017-2-23;nyelvtan;2
1917;Fassl Áhim ;F;2017-4-4;matematika;1
1918;Tüzes Andorás ;F;2016-4-21;testnevelés;1
1919;Lónyay Árpádina ;L;2016-8-8;kémia;3
1920;Leibrecht Jákim ;F;2016-9-20;földrajz;1
1921;Hemel Kiliána ;L;2017-4-26;matematika;2
1922;Litovecz Szaniszló ;F;2017-8-21;történelem;4
1923;Teveli Dorotea ;L;2017-3-25;biológia;3
1924;Fassl Áhim ;F;2016-9-14;informatika;5
1925;Blatniczky Szávitri ;L;2017-8-16;történelem;1
1926;Stahlberger Násfa ;L;2016-7-26;irodalom;5
1927;Marek Tamina ;L;2016-7-10;kémia;2
1928;Blatniczky Szávitri ;L;2017-12-21;rajz;1
1929;Delaval Versény ;F;2017-4-6;testnevelés;3
1930;Svrcsek Róza ;L;2016-6-17;kémia;2
